t,temp
0.20910080145956866, 1849.7985912811728
0.22047711949835003, 1863.424328954883
0.2297958597004972, 1875.8652198743575
0.2391295098869678, 1890.0833809251858
0.2515346168440662, 1904.3015419760138
0.2639397238011646, 1918.5197030268419
0.2763448307582629, 1932.73786407767
0.28874993771536117, 1946.9560251284981
0.3021689236064532, 1959.9893394250905
0.31353033166091093, 1971.8378069674472
0.32900689538863703, 1986.0559680182755
0.3414120023457353, 2000.2741290691035
0.3568885660734614, 2014.4922901199316
0.3692638530619129, 2025.1559109080526
0.38163914005036437, 2035.8195316961737
0.39401442703881606, 2046.4831524842948
0.4063822590351057, 2056.258138206739
0.4187500910313954, 2066.0331239291836
0.43111046803552344, 2074.919474585951
0.4434708450396513, 2083.8058252427186
0.45891758879873057, 2094.4694460308397
0.47435687756564804, 2104.244431753284
0.4897961663325655, 2114.0194174757285
0.508319336857047, 2125.2754616409675
0.5268176574076561, 2133.569388920617
0.5453358579373629, 2144.233009708738
0.5638441184775208, 2153.7117837426235
0.5823424390281299, 2162.0057110222733
0.6008308195891897, 2169.114791547687
0.6193192001502498, 2176.223872073101
0.6378075807113098, 2183.3329525985155
0.6562860212828209, 2189.257186369694
0.6747694318491065, 2195.77384351799
0.693252842415392, 2202.290500666286
0.711721342997354, 2207.029887683229
0.7301997835688653, 2212.954121454407
0.7486633141560529, 2217.101085094232
0.7671367847327893, 2222.4328954882926
0.785610255309526, 2227.764705882353
0.804078755891488, 2232.5040928992958
0.8225422864786757, 2236.651056539121
0.8410157570554123, 2241.9828669331814
0.8594743176478256, 2245.537407195888
0.8779428182297878, 2250.276794212831
0.8964063488169752, 2254.423757852656
0.9148698794041629, 2258.5707214924805
0.9333383799861251, 2263.3101085094236
0.9517969405785381, 2266.8646487721303
0.9702654411605002, 2271.604035789073
0.988728971747688, 2275.750999428898
1.0071925023348753, 2279.8979630687227
1.0256510629272886, 2283.45250333143
1.044119563509251, 2288.1918903483725
1.0625781241016639, 2291.7464306110796
1.081036684694077, 2295.300970873787
1.0994952452864903, 2298.8555111364935
1.1179538058789036, 2302.4100513992007
1.1364173364660912, 2306.5570150390254
1.1548808670532789, 2310.7039786788505
1.1733394276456917, 2314.258518941557
1.1918128982224285, 2319.5903293356178
1.2102813988043906, 2324.329716352561
1.2287498993863526, 2329.0691033695034
1.2472134299735402, 2333.216067009328
1.2656719905659535, 2336.7706072720352
1.2841305511583667, 2340.3251475347424
1.3025891117507795, 2343.879687797449
1.321037732353644, 2346.2493813059205
1.3394863529565084, 2348.6190748143918
1.357930003564598, 2350.3963449457456
1.3763736541726876, 2352.173615077099
1.3948123347860029, 2353.358461831335
1.4132460454045441, 2353.9508852084527
1.4316896960126333, 2355.728155339806
1.4501184366363997, 2355.728155339806
1.4685471772601661, 2355.728155339806
1.4869759178839321, 2355.728155339806
1.5053947185181498, 2354.5433085855702
1.5238234591419162, 2354.5433085855702
1.5422472297709078, 2353.9508852084527
1.5606610604103506, 2352.173615077099
1.5790798610445682, 2350.9887683228635
1.5974936916840106, 2349.2114981915097
1.6159075223234538, 2347.4342280601563
1.6343114129733478, 2344.472111174567
1.6527202736180158, 2342.102417666096
1.6711241642679098, 2339.1403007805065
1.6895330249125782, 2336.7706072720352
1.7079369155624717, 2333.808490386446
1.7263408062123657, 2330.8463735008568
1.7447397268674854, 2327.2918332381496
1.7631386475226045, 2323.737292975443
1.7815375681777241, 2320.1827527127357
1.7999364888328437, 2316.6282124500285
1.8183354094879634, 2313.073672187322
1.8367243901535333, 2308.334285170379
1.8551183408138785, 2304.187321530554
1.8735122914742237, 2300.0403578907294
1.8919012721397936, 2295.300970873787
1.9102902528053645, 2290.5615838568438
1.9286842034657092, 2286.414620217019
1.9470682141365052, 2281.0828098229586
1.9654522248073012, 2275.750999428898
1.9838362354780972, 2270.4191890348375
2.002220246148893, 2265.087378640777
2.020604256819689, 2259.7555682467164
2.0389832974957107, 2253.831334475538
2.0573673081665063, 2248.4995240814774
2.075746348842528, 2242.575290310299
2.0941353295080987, 2237.8359032933563
2.112519340178894, 2232.5040928992958
2.130908320844465, 2227.764705882353
2.149292331515261, 2222.4328954882926
2.1676763421860565, 2217.101085094232
2.186060352856853, 2211.7692747001715
2.2044393935328745, 2205.845040928993
2.2228333441932193, 2201.6980772891684
2.241212384869241, 2195.77384351799
2.259596395540037, 2190.4420331239294
2.277980406210833, 2185.110222729869
2.296364416881629, 2179.7784123358083
2.314748427552425, 2174.4466019417478
2.333132438223221, 2169.114791547687
2.3515164488940163, 2163.7829811536267
2.3699004595648128, 2158.451170759566
2.3882795002408344, 2152.5269369883877
2.4066585409168555, 2146.6027032172096
2.4250475215824263, 2141.8633162002666
2.443426562258448, 2135.9390824290886
2.461815542924018, 2131.1996954121455
2.4801945836000394, 2125.2754616409675
2.4985835642656102, 2120.5360746240244
