x,ux
-0.0008106133997631548, 0.08772072806302589
0.0024750833119150384, 0.20925020374898118
0.004707562547092953, 0.3017182830752505
0.006940041782270923, 0.3941863624015207
0.009930923054279672, 0.4998641673458293
0.012921804326288394, 0.6055419722901387
0.015912685598297116, 0.7112197772344473
0.01839796551241865, 0.8080910984333967
0.02113604610548378, 0.9093656615050256
0.02337119577036889, 0.9985313094267863
0.0263594066126705, 1.1075115457756044
0.028591885847848414, 1.1999796251018746
0.031593448838685784, 1.2924477044281444
0.035353413866353905, 1.398125509372453
0.03834429513836263, 1.503803314316762
0.04082957505248416, 1.6006746355157113
0.04357833736437791, 1.688739472969302
0.04683270103415885, 1.7856107941682517
0.049581463346052596, 1.873675631621842
0.0528358270158335, 1.9705469528207917
0.05584807172549944, 2.049805306529023
0.058596834037393186, 2.1378701439826138
0.061598397028230556, 2.2303382233088835
0.06461064173789646, 2.3095965770171154
0.06762288644756242, 2.388854930725347
0.07063513115722836, 2.4681132844335782
0.0736473758668943, 2.5473716381418097
0.07666496143597454, 2.620025129041022
0.07968788786446909, 2.6860737571312145
0.08346387547038012, 2.7719369736484656
0.08723986307629114, 2.857800190165716
0.09102653240103076, 2.9304536810649284
0.0948132017257704, 3.0031071719641407
0.09783612815426493, 3.0691558000543333
0.1016227974790046, 3.141809290953546
0.10618033084587503, 3.2122611609164182
0.11073430363980258, 3.2871162727519705
0.11529183700667306, 3.3575681427148423
0.11985649151942923, 3.4192135289323558
0.12442470660512833, 3.47645567327719
0.12899292169082732, 3.5336978176220235
0.13356469734946924, 3.586536720094178
0.13815071529988265, 3.621762655075614
0.14272961210441032, 3.6657950738024097
0.14731563005482373, 3.7010210087838455
0.15190520857817996, 3.7318437018926023
0.15649834767447912, 3.75826315312868
0.16109860791666397, 3.7758761206193974
0.1657024287317917, 3.789085846237436
0.17030624954691947, 3.802295571855475
0.17492075208087576, 3.802295571855475
0.1795352546148321, 3.802295571855475
0.18414975714878845, 3.802295571855475
0.18877494140157336, 3.789085846237436
0.19340724680024407, 3.7670696368740386
0.1980359916259718, 3.7494566693833207
0.20267185759758538, 3.723037218147243
0.20731128414214178, 3.692214525038487
0.2119613924055268, 3.6481821063116913
0.21660794009596895, 3.6085529294575753
0.22126873007818254, 3.551310785112742
0.22592595948745325, 3.4984718826405876
0.23059743118849552, 3.428020012677715
0.2352724634624806, 3.353164900842163
0.23995105630940855, 3.2739065471339317
0.24386590626009136, 3.188043330616681
0.2469903090174576, 3.128599565335507
0.2501253934936525, 3.055946074436295
0.2532604779698474, 2.9832925835370827
0.25640090330545656, 2.9040342298288513
0.25929208853506497, 2.815969392375261
0.2626924356955035, 2.7323077967943497
0.2650744589942819, 2.63983971746808
0.26823624776754823, 2.534161912523771
0.2713980365408146, 2.4284841075794623
0.27403998166442234, 2.3316127863805125
0.27668192678803005, 2.2347414651815636
0.27853342471832115, 2.164289595218691
0.2801303416831973, 2.0916361043194787
0.28250702412256135, 2.005772887802228
0.2848943882807541, 1.9066999456669387
0.28648062352680154, 1.8472561803857648
0.2880775404916776, 1.7746026894865525
0.2899415004272688, 1.688739472969302
0.2920351173176749, 1.6359005704971477
0.2928629505268916, 1.5632470795979354
0.2944545266323534, 1.4971984515077423
0.2958164457830002, 1.398125509372453
0.29767506485917705, 1.3188671556642215
0.2990494460151239, 1.2043828669745538
0.3009329891019009, 1.0943018201575656
0.30177684488936046, 1.0018337408312958
0.30262070067682006, 0.9093656615050256
0.3042443219387677, 0.8036878565607166
0.304303071392325, 0.7310343656615048
0.30593203351368686, 0.6187516979081771
0.3059907829672442, 0.5460982070089644
0.3076197450886061, 0.43381553925563665
0.30768383540157773, 0.3545571855474057
0.30931813838235395, 0.23566965498505787
0.30938222869532556, 0.1564113012768269
0.3110165316761017, 0.0375237707144791
0.3110806219890733, -0.04173458299375188
0.31271492496984954, -0.16062211355609968
0.3127790152828212, -0.23988046726433065
0.31441331826359736, -0.35876799782667845
0.314477408576569, -0.43802635153490943
0.3161117115573452, -0.5569138820972572
0.3161758018703168, -0.6361722358054882
0.31781010485109296, -0.7550597663678351
0.3178688543046503, -0.8277132572670478
0.3192450157470686, -0.9443991668930547
0.3211107559691312, -1.0324640043466458
0.32117484628210285, -1.1117223580548776
0.3227984675440504, -1.2174001629991862
0.32416572755411155, -1.3230779679434947
0.32578934881605914, -1.4287557728878033
0.3276586496110646, -1.5212238522140735
0.3292662482947693, -1.6070870687313237
0.3311302082303605, -1.6929502852485747
0.33322382512076654, -1.745789187720729
0.33405165832998324, -1.8184426786199417
0.33563789357603074, -1.8778864439011151
0.33723481054090687, -1.950539934800327
0.3388210457869543, -2.0099837000815004
0.34041796275183045, -2.082637190980713
0.34227480154153583, -2.159693923752605
0.34491674666514355, -2.2565652449515534
0.3475586917887513, -2.3534365661505037
0.34994071508752966, -2.445904645476774
0.352322738386308, -2.538372724803044
0.3554774060136887, -2.6352440460019944
0.35940471796967155, -2.736518609073623
0.36178674126845, -2.828986688399893
0.3657069320785471, -2.9214547677261624
0.3688473574141563, -3.0007131214343943
0.3727675482242535, -3.0931812007606645
0.3774675045088386, -3.198859005704972
0.3813770136001071, -3.278117359413204
0.38528652269137564, -3.357375713121436
0.38995443381947503, -3.4234243412116294
0.394633026666403, -3.5026826949198595
0.3992902560756737, -3.5555215973920147
0.40395460663083027, -3.617166983609528
0.40860827546715817, -3.6656026442090033
0.4132548231576003, -3.7052318210631183
0.4178942497021567, -3.736054514171875
0.42253723681965594, -3.771280449153312
0.4271695422183267, -3.7932966585167085
0.4317982870440543, -3.810909626007427
0.4364199107238964, -3.819716109752787
0.44104509497668143, -3.8329258353708253
0.4456595975106378, -3.8329258353708253
0.4502705394716512, -3.8285225934981453
0.4548779208597218, -3.819716109752787
0.4594853022477924, -3.810909626007427
0.4640820019170344, -3.7888934166440285
0.46867870158627645, -3.766877207280632
0.4732682801096326, -3.736054514171875
0.4778578586329889, -3.7052318210631183
0.48244387658340226, -3.6700058860816815
