x,ux
-0.02841512225950149, 0.01996136198985754
-0.02241903744084839, 0.05941560009659497
-0.021707002368633432, 0.041567254286404176
-0.015773376766841096, 0.08258713676245666
0.0032388877185591802, 0.11089108910891088
0.012358254507339739, 0.13644530306689207
0.01880404568739169, 0.16462690171456162
0.03259504077029418, 0.19844482009176523
0.04646098691342937, 0.23038396522579085
0.060551786237264205, 0.2566867906302825
0.07449268344063276, 0.28674716252113014
0.10331136610028446, 0.32338324076310065
0.1399499427109292, 0.3537567415278112
0.18467074198338373, 0.37129195846413904
0.22986623130398165, 0.37692827819367297
0.2752865738052792, 0.37692827819367297
0.3206819326198316, 0.377554535941399
0.3660023403741519, 0.3800595669323029
0.41137271550196, 0.38131208242775494
0.45666813956953556, 0.3844433711663849
0.5020884820708327, 0.3844433711663849
0.5475088245721302, 0.3844433711663849
0.5929291670734274, 0.3844433711663849
0.6384244606349583, 0.3825645979232069
0.6839697215699778, 0.37943330918457696
0.7295649498784855, 0.375049504950495
0.7751351945002494, 0.37129195846413904
0.8207054391220128, 0.3675344119777831
0.8662007326835437, 0.3656556387346051
0.9116210751848408, 0.3656556387346051
0.956966466625905, 0.3675344119777831
1.002161955946503, 0.373170731707317
1.047282494206868, 0.38068582468002893
1.092328081406999, 0.3900796908959188
1.1372987175468974, 0.4013523303549867
1.1822443700000513, 0.4132512275617805
1.2271150713929724, 0.4270288980117523
1.272060723846126, 0.4389277952185462
1.3170313599860246, 0.45020043467761406
1.3620269798126672, 0.4608468163889559
1.4071475180730322, 0.4683619093616678
1.4522430726466524, 0.47650326008210575
1.4974385619672503, 0.4821395798116397
1.5426840186613373, 0.4865233840457216
1.5879794427289124, 0.48965467278435154
1.633274866796488, 0.4927859615229815
1.6786702256110408, 0.4934122192707075
1.7240905681123384, 0.4934122192707075
1.7695109106136355, 0.4934122192707075
1.814931253114933, 0.4934122192707075
1.8603515956162302, 0.4934122192707075
1.9057719381175278, 0.4934122192707075
1.9511922806188249, 0.4934122192707075
1.9966126231201224, 0.4934122192707075
2.0420329656214196, 0.4934122192707075
2.087453308122717, 0.4934122192707075
2.1329985690577358, 0.49028093053207755
2.178443895245778, 0.48965467278435154
2.223864237747075, 0.48965467278435154
2.2692845802483723, 0.48965467278435154
2.3146799390629256, 0.49028093053207755
2.3599753631305016, 0.4934122192707075
2.40529577088482, 0.4959172502616115
2.4505162438921633, 0.5009273122434195
2.495686749526017, 0.5071898897206794
2.540807287786382, 0.5147049826933913
2.5858029076130236, 0.5253513644047331
2.630773543752922, 0.5366240038638009
2.6757691635795653, 0.5472703855751428
2.720939669213419, 0.5535329630524027
2.7663350280279713, 0.5541592208001287
2.8122550442641567, 0.5416340658456089
2.8510172342480744, 0.5187756580536101
2.882609106136353, 0.48589712629799564
2.8988360106768334, 0.45865491427191496
2.9148755375667297, 0.4361096353537792
2.9311399176373265, 0.4079280367061096
2.9474417732380407, 0.37880705143685095
2.9564359004660195, 0.3431103598164694
2.972100672054751, 0.3299589471142236
2.9732998890184814, 0.29989857522337593
2.9891895137879128, 0.2811108427915962
2.9903512552215266, 0.25198985752233755
3.0061284534006067, 0.23602028495532473
3.0073651458944544, 0.20502052644288815
3.023112363649443, 0.18980246317314647
3.0239668057361, 0.16838444820091758
3.032811030843614, 0.13644530306689207
3.0420300112522924, 0.09511229171697655
3.0581444892024234, 0.07068823955566284
3.05938118169627, 0.0396884810432262
3.0705445544554455, 0.023762376237623783
3.0757579883572173, 0.008688722530789672
3.0796292395196967, -0.003960396039603964
3.095981672635349, -0.013861386138613874
3.11920686749526, 0.003960396039603853
3.126632610069517, 0.017821782178217727
3.144225781880212, 0.00023424293648877104
3.1532948601684248, -0.03734122192707079
3.1598904571308197, -0.015841584158415967
3.169072058347506, -0.0533107944940836
3.170346226371469, -0.08524993962810923
3.1864607043216, -0.10967399178942283
3.187734872345564, -0.14161313692344846
3.2038493502956933, -0.16603718908476217
3.2051235183196574, -0.1979763342187878
3.2212379962697875, -0.2224003863801014
3.2224372132335186, -0.25246075827094905
