x,YO2
0.0022924654985518045, 0.23283792046910828
0.009312588550442064, 0.2329272398544021
0.018957190700383264, 0.2329272398544021
0.027311065425053488, 0.2329272398544021
0.03501957643708825, 0.2329272398544021
0.04756831529388905, 0.2329272398544021
0.055276826305923815, 0.2329272398544021
0.06363070103059407, 0.2329272398544021
0.07333505907985333, 0.2329272398544021
0.07919113721302704, 0.2329272398544021
0.09173987606982781, 0.23262001879800068
0.09944838708186257, 0.23262001879800068
0.10780226180653282, 0.23262001879800068
0.11744686395647397, 0.23262001879800068
0.12336269798896582, 0.23262001879800068
0.13540948729149455, 0.23257201550793796
0.14311799830352934, 0.23218113157457007
0.1514718730281996, 0.23175595957687167
0.1604790789187477, 0.23067428544079163
0.16703230921063256, 0.2294161420669572
0.17707130029607315, 0.22530431739244167
0.18347115711304157, 0.22063839759834497
0.18761224093578582, 0.21676613219995194
0.19187881214709812, 0.2102099495171631
0.19455587643654898, 0.20538706658413117
0.19664733291268238, 0.2008072784076327
0.19955864032746023, 0.19306750222243385
0.2007884167354267, 0.18881541650609696
0.20286593016838594, 0.18318181134089453
0.204929500558171, 0.17556467975202103
0.20553184002329744, 0.17121530736782364
0.20708071293362257, 0.16582138339186142
0.20822802620053005, 0.15970517644248197
0.20944704654661928, 0.1544071806739267
0.21070192043229935, 0.14846705109870928
0.21159825892207085, 0.142469448196614
0.21229142735416073, 0.13734784329309474
0.21358813036936353, 0.13097099480632432
0.21358813036936358, 0.1259210486917258
0.2147533704060665, 0.12098905351842432
0.21580507423406503, 0.11538592663262684
0.21630702378833705, 0.11043747318844666
0.21711970401906328, 0.10417026813481547
0.21810567635781186, 0.0963976537805778
0.21920717676857548, 0.08765118002663497
0.22026684804981644, 0.07862018137502091
0.22086639890630805, 0.07136919551606494
0.22132651933105735, 0.0674374974728324
0.22182846888532942, 0.061137027554250684
0.22249773495769215, 0.057205573337253346
0.22314309867032767, 0.049955156406179646
0.2238362671024176, 0.04375221698169368
0.22450553317478034, 0.038903976120196804
0.22464894733314378, 0.032905955230269734
0.22555962723875161, 0.02442508661922088
0.22657607508615246, 0.015335183612943615
0.22676430616900445, 0.010236959903767773
0.22801918005468452, 0.00567582443426512
0.2291057936546455, 0.0003776854273334074
0.23429354948308495, 0.00020728963031968473
0.24232474235143742, 0.00020728963031968473
0.25035593521978994, 0.00020728963031968473
0.25838712808814246, 0.00020728963031968473
0.2664183209564949, 0.00020728963031968473
0.27444951382484745, 0.00020728963031968473
0.28248070669319997, 0.00020728963031968473
0.29051189956155243, 0.00020728963031968473
0.29854309242990495, 0.0002101365619462947
0.3065742852982575, 0.00020728963031968473
0.31460547816660994, 0.00020728963031968473
0.32263667103496246, 0.00020728963031968473
0.330667863903315, 0.00020728963031968473
0.3386990567716675, 0.00020728963031968473
0.34673024964001997, 0.00020728963031968473
0.3547614425083725, 0.00020728963031968473
0.36279263537672496, 0.00020728963031968473
0.3708238282450775, 0.00020728963031968473
0.37885502111343, 0.00020728963031968473
0.3868862139817825, 0.00020728963031968473
0.39491740685013504, 0.00020728963031968473
0.4016793670824637, 0.00022455826486250663
0.4024466501642155, 0.006206634148380963
0.403422663186411, 0.013377157349707902
0.40445444838130357, 0.02227965957535094
0.4055587374007021, 0.033277441915816386
0.4057093222669837, 0.03656909609154596
0.40656980721716435, 0.042078698199969566
0.4068387087640957, 0.04895943101802147
0.40806848517206223, 0.058320346884767116
0.40821907003834385, 0.05298347824785088
0.40907238428060627, 0.06735264594296914
0.4100762833891504, 0.07636300063999962
0.41095190650049157, 0.08511489952767651
0.4120840816062384, 0.09425058090961996
0.41295970471757953, 0.10294997588130866
0.41419226973418094, 0.11191798608881928
0.41474441424388014, 0.11888093188854593
0.41596343458996926, 0.12404454456916506
0.4167522124609682, 0.1309298491291277
0.4182078661683572, 0.13857307012517184
0.4190109854551924, 0.14502178639477895
0.42012244518250913, 0.15013847994127416
0.4213325021437006, 0.15710124287132443
0.4225246323350967, 0.1629527677342719
0.4235285314436407, 0.16759521925322682
0.4252853548835928, 0.1745376836491934
0.4271676657121129, 0.18281820546759406
0.42942643870633707, 0.18918115585895579
0.43109362829731207, 0.1939227053263758
0.43377286552855626, 0.2009297013437442
0.43607727030044147, 0.20688659793085243
0.4388379928489377, 0.21071954634881312
0.4426026145059779, 0.21674053044525182
0.4468691857172901, 0.2207152028624453
0.4536455046999626, 0.2255347331847427
0.4641864453396753, 0.22960541218206165
0.4722176382080277, 0.23106471219996844
0.4802488310763802, 0.2318519661569971
0.48989343322632145, 0.23224696465808464
0.4958092672588132, 0.23262001879800068
0.5078560565613419, 0.23262001879800068
0.5155645675733769, 0.23275168496502985
0.523918442298047, 0.2329272398544021
0.5335630444479882, 0.2329272398544021
0.53947887848048, 0.2329272398544021
0.5515256677830087, 0.23306804950525276
0.5592341787950434, 0.2329272398544021
0.5675880535197138, 0.2329272398544021
0.577292411568973, 0.2329272398544021
0.5831484897021466, 0.2329272398544021
0.5956972285589475, 0.2329272398544021
0.6034057395709822, 0.2329272398544021
0.6117596142956525, 0.2329272398544021
0.6214042164455937, 0.2329272398544021
0.6245593279295893, 0.2329272398544021
