y,temp
0.0025894711587497177, 318.407348855035
0.0064589930133797935, 319.5720753089969
0.009060465906035264, 321.24928140270197
0.011677155386234456, 323.55543978154645
0.014303989258129424, 326.2808996838172
0.016918988006379282, 328.517174475424
0.018247903318528685, 330.5205039762384
0.019568928548248016, 332.19771006994347
0.020892208087233077, 333.9680942799655
0.021576390949382906, 335.785067548146
0.023545530093000394, 337.7883970489604
0.024873318250516918, 339.74513749161633
0.026201106408033442, 341.7018779342723
0.027531148874815697, 343.7517964932452
0.028863445650863684, 345.894893168535
0.030191233808380208, 347.85163361119095
0.03152127627516249, 349.9015521701639
0.03285582736047621, 352.13782696177066
0.034190378445789926, 354.37410175337743
0.03584165998293912, 356.4706093705088
0.03621249385715211, 358.56711698764013
0.03775143564922559, 360.4306793139791
0.039088241043805066, 362.76013222190284
0.040422792129118784, 364.9964070135096
0.04218923129792582, 367.4423325668296
0.04353223604298603, 370.0280252946249
0.04518351758013517, 372.12453291175626
0.046518068665448914, 374.36080770336304
0.04785261975076263, 376.59708249496987
0.04918717083607635, 378.83335728657664
0.05052172192139007, 381.0696320781834
0.051856273006703785, 383.3059068697902
0.05319082409201753, 385.54218166139697
0.054525375177331276, 387.77845645300374
0.05585992626264499, 390.0147312446105
0.05719447734795871, 392.2510060362173
0.058529028433272456, 394.48728082782407
0.059863579518586174, 396.72355561943084
0.06119813060389989, 398.9598304110377
0.06253268168921361, 401.19610520264445
0.06354599370416045, 403.38579093609275
0.0648760361709427, 405.4357094950657
0.06620607863772496, 407.48562805403856
0.06754062972303868, 409.72190284564533
0.06887518080835242, 411.9581776372521
0.07020973189366614, 414.1944524288589
0.0715397743604484, 416.24437098783176
0.07286981682723065, 418.29428954680463
0.0741998592940129, 420.3442081057775
0.07553215607006089, 422.48730478106734
0.07685994422757744, 424.44404522372326
0.0781899866943597, 426.49396378269614
0.07952228347040768, 428.637060457986
0.08085007162792421, 430.59380090064195
0.08217785978544073, 432.5505413432979
0.08350790225222299, 434.60045990227076
0.08483343610047381, 436.46402222860974
0.08616347856725606, 438.51394078758267
0.08748901241550686, 440.37750311392165
0.08881905488228911, 442.4274216728945
0.0901445887305399, 444.2909839992335
0.0914701225787907, 446.1545463255725
0.09279565642704152, 448.01810865191146
0.09412119027529231, 449.88167097825044
0.0954467241235431, 451.7452333045894
0.0967722579717939, 453.6087956309284
0.09809779182004469, 455.4723579572674
0.09942332566829548, 457.33592028360636
0.10074435089801481, 459.0131263773115
0.10206537612773414, 460.6903324710166
0.10338640135745344, 462.36753856472166
0.10470968089643853, 464.1379227747437
0.10603070612615786, 465.81512886844877
0.1073517313558772, 467.49233496215385
0.10867275658559652, 469.169541055859
0.11031614804031561, 470.939925265881
0.11164393619783217, 472.89666570853694
0.11393544156644933, 474.9931733256683
0.11526886549713025, 477.1828590591166
0.11691451126111504, 479.0464213854556
0.11920939809363088, 481.28269617706235
0.1208640610946787, 483.5189709686691
0.1231657108549917, 486.03478010922674
0.1257829639125073, 488.3642330171505
0.12710849776075808, 490.2277953434895
0.12972011504510936, 492.32430296062086
0.13233511379335924, 494.56057775222763
0.13495011254160907, 496.7968525438344
0.13756511128985896, 499.0331273354412
0.14017165637836235, 500.9199841908594
0.14277482000296712, 502.66707387180224
0.14537967435952118, 504.48404713998275
0.1490122683103228, 506.4407875826387
0.15316380425409595, 508.67706237424545
0.1570389618818904, 510.0747341189997
0.16090735658188762, 511.1928715148031
0.16476222542629046, 511.75194021270477
0.16861033134289607, 512.0314745616556
0.172447165713173, 511.8451183290217
0.17627949146491853, 511.4724058637539
0.18009603705180385, 510.4474465842675
0.18390807402015782, 509.23613107214715
0.187708839442183, 507.55892497844206
0.1915096048642083, 505.881718884737
0.19307296833999385, 504.3442799655073
0.1962402728583482, 502.9466082207531
0.19780589064339957, 501.5023474178404
0.20033240775296943, 500.08138114400685
0.2028527255120585, 498.4041750503018
0.2053662803433504, 496.44743460764585
0.20788152590659162, 494.56057775222763
0.21039339000593418, 492.533953722334
0.21290863556917541, 490.6470968669158
0.2154154274726701, 488.410822075309
0.21793405449980988, 486.6637323943662
0.22044253713525389, 484.4973411899971
0.22295271050264717, 482.40083357286574
0.22546964679783768, 480.58386030468523
0.22797643870133236, 478.34758551307846
0.23048830280067498, 476.3209614831848
0.23300354836391615, 474.4341046277666
0.23551034026741088, 472.1978298361598
0.23802389509870284, 470.2410893935039
0.240539140661944, 468.3542325380856
0.24305607695713452, 466.5372592699051
0.2455713225203757, 464.6504024144869
0.24809164027946481, 462.9731963207818
0.25061195803855385, 461.29599022707674
0.25313227579764297, 459.61878413337166
0.2556525935567321, 457.9415780396666
0.2581796742436183, 456.5439062949123
0.26166032774990955, 454.8667002012072
0.26322819984422663, 453.51561751461145
0.2670379825033148, 452.21112388617416
0.26860134597910035, 450.6736849669445
0.27178217635304913, 449.83508192009197
0.2733545570658976, 448.6703554661301
0.2771733569620488, 447.7385743029606
0.28097863100260545, 446.24772444188943
0.2847906679709593, 445.0364089297691
0.288604959248579, 443.9182715339657
0.29242375914473007, 442.9864903707962
0.29624481335014696, 442.1478873239437
0.30006812186482945, 441.4024623934081
0.30389593899804357, 440.8433936955064
0.3077260104405233, 440.37750311392165
0.3115628448108002, 440.19114688128775
0.31539967918107725, 440.00479064865385
0.3192387678606199, 439.9116125323369
0.32308687377722556, 440.19114688128775
0.3269304710752997, 440.2843249976047
0.3307808313011711, 440.6570374628725
0.33463570014557387, 441.2161061607742
0.33849282329924246, 441.86835297499283
0.34235445507144247, 442.7069560218454
