y,uy
0.0012025442258000452, -0.10568005637773048
0.0019757503478433636, -0.19340380549682834
0.0019757503478433636, -0.2591966173361513
0.0037798979659444676, -0.3542306788818417
0.005068574836016693, -0.4565750528541219
0.005841780958060011, -0.5771952078928821
0.006614987080103357, -0.5442988019732198
0.007903663950175555, -0.6539534883720926
0.00893460544623334, -0.7745736434108519
0.009707811568276686, -0.7416772374911904
0.010481017690320005, -0.8842283298097247
0.011254223812363351, -0.8513319238900632
0.012800636056450015, -0.9500211416490476
0.012800636056450015, -1.0103312191684282
0.01460478367455112, -1.0779516091143995
0.015893460544623317, -1.1583650458069057
0.01743987278870998, -1.235123326286116
0.018986285032796646, -1.322847075405214
0.02053269727688331, -1.3996053558844253
0.021821374146955536, -1.487329105003523
0.02362552176505664, -1.5640873854827335
0.025171934009143304, -1.6353629316420006
0.02671834625322997, -1.7066384778012678
0.028264758497316633, -1.7833967582804782
0.029811170741403298, -1.8546723044397453
0.03135758298548996, -1.9204651162790691
0.033161730603591066, -1.9917406624383363
0.03522361359570661, -2.035602536997885
0.035996819717749956, -2.095912614517265
0.03754323196183659, -2.145257223396758
0.03908964420592326, -2.2055673009161376
0.04140926257205327, -2.2768428470754047
0.04398661631219772, -2.357256283767911
0.04682170542635658, -2.4303594080338256
0.04965679454051547, -2.50346253229974
0.05223414828065989, -2.5765656565656565
0.05610017889087657, -2.649668780831571
0.0591930033790499, -2.7099788583509508
0.06305903398926654, -2.781254404510218
0.06769827072152654, -2.847047216349541
0.0723375074537865, -2.909184871975568
0.0769767441860465, -2.9640122151750043
0.08161598091830649, -3.0042189335212584
0.08625521765056648, -3.0444256518675115
0.09089445438282648, -3.073666901573877
0.09553369111508644, -3.1029081512802437
0.10017292784734644, -3.121183932346722
0.10481216457960643, -3.1394597134132
0.1094514013118664, -3.1504251820530875
0.11409063804412642, -3.161390650692975
0.11872987477638638, -3.165045806906271
0.1233691115086464, -3.1760112755461583
0.12800834824090637, -3.1760112755461583
0.13264758497316634, -3.1760112755461583
0.13728682170542636, -3.1760112755461583
0.14192605843768633, -3.1760112755461583
0.14656529516994635, -3.165045806906271
0.1512045319022063, -3.165045806906271
0.15584376863446628, -3.1540803382663842
0.1604830053667263, -3.1431148696264968
0.16512224209898627, -3.135804557199905
0.16976147883124623, -3.121183932346722
0.17440071556350625, -3.1029081512802437
0.17903995229576622, -3.0809772140004696
0.18367918902802624, -3.0590462767206947
0.1883184257602862, -3.0371153394409207
0.19295766249254617, -3.0042189335212584
0.1975968992248062, -2.974977683814892
0.20223613595706616, -2.9384261216819354
0.20687537268932618, -2.8945642471223865
0.21151460942158615, -2.847047216349541
0.2161538461538461, -2.7922198731501044
0.22079308288610613, -2.7337373737373722
0.2254323196183661, -2.671599718111345
0.22929835022858278, -2.605806906272022
0.23316438083879945, -2.5400140944326983
0.23703041144901607, -2.468738548273431
0.2401232359371894, -2.4084284707540515
0.24321606042536273, -2.353601127554615
0.24630888491353606, -2.2768428470754047
0.2501749155237527, -2.20373972280949
0.25249453388988274, -2.1342917547568705
0.25636056450009936, -2.0502231618510685
0.25945338898827264, -1.9698097251585613
0.262546213476446, -1.8820859760394635
0.2656390379646193, -1.7943622269203656
0.2687318624527927, -1.7066384778012678
0.27130921619293713, -1.6262250411087606
0.27337109918505265, -1.5860183227625084
0.27491751142913934, -1.5092600422832971
0.27723712979526927, -1.43798449612403
0.2795567481613993, -1.3557434813248763
0.28187636652752934, -1.2844679351656092
0.28368051414563045, -1.2095372327930463
0.28574239713774596, -1.1693305144467931
0.2867733386338037, -1.0998825463941735
0.28883522162591924, -1.0596758280479204
0.2898661631219771, -0.9902278599953016
0.2919280461140926, -0.9500211416490476
0.2929589876101504, -0.8805731735964288
0.2950208706022659, -0.8403664552501757
0.29579407672430924, -0.7800563777307961
0.29759822434241034, -0.7051256753582331
0.29966010733452597, -0.6539534883720926
0.30120651957861255, -0.5689711064129668
0.3035261379447426, -0.49495419309372757
0.3050725501888293, -0.42916138125440373
0.30661896243291586, -0.3633685694150808
0.3084231100510171, -0.28843786704251784
0.3104849930431326, -0.24823114869626473
0.31125819916517594, -0.18792107117688506
0.3128046114092625, -0.12212825933756122
0.31460875902736374, -0.04719755696499828
0.31667064201947925, -0.006990838618745165
0.3174438481415225, 0.0533192389006345
0.3189902603856092, 0.11911205073995834
0.3207944080037103, 0.19404275311252084
0.3228562909958259, 0.2342494714587744
0.32362949711786915, 0.29455954897815406
0.32517590936195584, 0.36035236081747746
0.32698005698005694, 0.4316279069767446
0.32904193997217246, 0.4754897815362935
0.3298151460942158, 0.5357998590556732
0.331619293712317, 0.6107305614282361
0.33368117670443254, 0.6509372797744892
0.33445438282647577, 0.7112473572938693
0.336258530444577, 0.7861780596664318
0.3383204134366925, 0.8263847780126854
0.33935135493275026, 0.8958327460653042
0.3414132379248658, 0.9360394644115577
0.3421864440469091, 0.9963495419309374
0.34450606241303916, 1.0758491895701199
0.3468256807791691, 1.149866102889359
0.3486298283972703, 1.2247968052619216
0.3506917113893857, 1.2650035236081751
0.3522381236334724, 1.3417618040873855
0.35455774199960244, 1.4130373502466527
0.35687736036573237, 1.4952783650458072
0.35997018485390575, 1.583002114164905
0.3622898032200357, 1.670725863284003
0.36584655138143507, 1.7672219873150108
0.3692486583184257, 1.8681042988019736
0.37182601205857013, 1.9485177354944798
0.37543430729477234, 2.021620859760395
0.3777539256609024, 2.0983791402396057
0.38084675014907565, 2.175137420718816
0.38393957463724904, 2.2409302325581395
0.3870323991254223, 2.3067230443974633
0.3901252236135957, 2.3725158562367863
0.39321804810176897, 2.43830866807611
0.39631087258994235, 2.4931360112755465
0.3994036970781156, 2.553446088794926
0.40326972768833225, 2.613756166314306
0.4079089644205923, 2.6795489781536297
0.4125482011528523, 2.7453417899929526
0.41718743788511226, 2.800169133192389
0.4218266746173722, 2.8549964763918254
0.4264659113496322, 2.90251350716467
0.43110514808189226, 2.9390650692976275
0.43574438481415223, 2.9792717876438806
0.4403836215464122, 3.0048578811369513
0.44502285827867216, 3.034099130843317
0.44966209501093213, 3.0596852243363872
0.4543013317431922, 3.0816161616161617
0.45894056847545217, 3.0962367864693445
0.46357980520771214, 3.1108574113225274
0.4682190419399721, 3.1254780361757106
0.47285827867223207, 3.136443504815598
0.47749751540449203, 3.147408973455485
0.4821367521367521, 3.151064129668781
0.4867759888690121, 3.158374442095372
0.49141522560127204, 3.162029598308668
0.496054462333532, 3.162029598308668
0.500693699065792, 3.1656847545219637
0.505332935798052, 3.162029598308668
0.509972172530312, 3.162029598308668
0.514611409262572, 3.151064129668781
0.519250645994832, 3.147408973455485
0.5238898827270919, 3.1327883486023023
0.528529119459352, 3.118167723749119
0.533168356191612, 3.103547098895936
0.5378075929238719, 3.077961005402866
0.5424468296561319, 3.0523749119097956
0.5470860663883919, 3.0158233497768383
0.5517253031206519, 2.9792717876438806
0.5563645398529119, 2.931754756871036
0.5610037765851719, 2.8769274136715994
0.5656430133174318, 2.8111346018322765
0.5695090439276486, 2.7508245243128964
0.5726018684158218, 2.6905144467935167
0.5756946929039952, 2.6247216349541933
0.5787875173921685, 2.5589288231148695
0.5818803418803418, 2.4931360112755465
0.5841999602464718, 2.416377730796335
0.5872927847346451, 2.3286539816772374
0.5903856092228185, 2.2409302325581395
0.5927052275889485, 2.1586892177589854
0.5942516398330351, 2.1093446088794927
0.5957980520771218, 2.049034531360113
0.5973444643212085, 1.9996899224806204
0.598890876565295, 1.9393798449612403
0.6004372888093817, 1.8845525017618043
0.6019837010534684, 1.8132769556025372
0.6035301132975551, 1.74200140944327
0.6050765255416417, 1.6762085976039467
0.6066229377857284, 1.6049330514446796
0.6081693500298151, 1.5281747709654687
0.6097157622739018, 1.4514164904862583
0.6112621745179884, 1.3746582100070475
0.6128085867620751, 1.2978999295278366
0.6140972636321472, 1.2101761804087388
0.6156436758762339, 1.1151421188630493
0.6171900881203206, 1.0127977448907686
0.6187365003644072, 0.9250739957716707
0.6202829126084939, 0.8373502466525724
0.6213138541045518, 0.7167300916138131
0.622087060226595, 0.7496264975334745
0.6228602663486383, 0.6070754052149403
0.6236334724706817, 0.6399718111346022
0.6251798847147684, 0.5412825933756169
0.6251798847147684, 0.48097251585623724
0.6269840323328695, 0.39873150105708266
