t,temp
1.7742955130940532, 562.6308176635753
1.7927393991117861, 560.4242888340566
1.8111832851295186, 559.6887792242171
1.8296271711472512, 558.2177600045379
1.848071057164984, 556.0112311750192
1.8665149431827166, 555.2757215651795
1.8849588292004495, 553.8047023455006
1.903402715218182, 552.3336831258214
1.921846601235915, 551.5981735159819
1.9402904872536475, 550.1271542963027
1.95873437327138, 549.3916446864632
1.977178259289113, 547.1851158569443
1.9956221453068455, 547.1851158569443
2.014066031324578, 545.7140966372654
2.0325099173423107, 544.9785870274256
2.050953803360043, 543.5075678077467
2.0693976893777766, 542.772058197907
2.087841575395509, 542.772058197907
2.1062854614132416, 540.5655293683883
2.124729347430974, 540.5655293683883
2.1431732334487075, 539.0945101487093
2.16161711946644, 538.3590005388696
2.1800610054841725, 538.3590005388696
