y,uy
0.003052131814673592, -0.13118475727171397
0.0037867050576080308, -0.22580318232492136
0.005289547563795044, -0.33619134488699753
0.006795759672013818, -0.43869463869463843
0.00830197178023262, -0.5411979325022802
0.00981155349048321, -0.6358163575554876
0.011314395996670223, -0.7462045201175638
0.012820608104889025, -0.8487078139252056
0.014330189815139616, -0.943326238978413
0.015839771525390234, -1.0379446640316203
0.017349353235640824, -1.1325630890848286
0.01886904375198689, -1.2035269078747337
0.02038199506426927, -1.2902604641735076
0.02189157677451989, -1.384878889226715
0.023411267290865928, -1.455842708016621
0.024924218603148335, -1.5425762643153949
0.027205439178683316, -1.6450795581230366
0.029483290152186453, -1.755467720685112
0.03176114112568962, -1.8658558832471872
0.0348072613624453, -1.9920137833181304
0.037857874401910074, -2.10765852504983
0.041681249507336426, -2.2285598459511498
0.04396359328354868, -2.3284348501739807
0.04779370759303869, -2.4335664335664333
0.050853306237921614, -2.5281848586196407
0.05391627448483635, -2.6149184149184155
0.05774751199500361, -2.7174217087260573
0.06157874950517089, -2.819925002533699
0.06541672621940178, -2.906658558832472
0.07002634179891704, -3.0012769838856794
0.07463595737843226, -3.095895408938887
0.07924781935930206, -3.1852572548224725
0.0838619277415264, -3.2693625215364346
0.08848052892645977, -3.3429546299111514
0.09309688371003866, -3.42180331745549
0.0977177312963266, -3.490138846660585
0.10233857888261452, -3.5584743758656803
0.10695718006754795, -3.632066484240397
0.11157802765383587, -3.7004020134454922
0.11620112164147833, -3.763480963480964
0.12081972282641179, -3.8370730718556807
0.12544281681405428, -3.9001520218911523
0.13006591080169677, -3.963230971926624
0.13468675838798472, -4.031566501131719
0.1393076059742726, -4.099902030336812
0.14393294636326964, -4.157724401202662
0.1485537939495576, -4.2260599304077555
0.15317688793720008, -4.289138880443227
0.1578022283261971, -4.346961251309079
0.16243206151790318, -4.3942704638356815
0.16705964830825476, -4.446836255531908
0.17169172790131537, -4.488888888888889
0.17632605389573058, -4.5256849430762465
0.18096262629150028, -4.557224418093982
0.18560818429268816, -4.567737576433229
0.19025374229387604, -4.578250734772475
0.1949082859004821, -4.567737576433229
0.19956732230979718, -4.546711259754739
0.20423085152182135, -4.515171784737001
0.20890336633926376, -4.462605993040775
0.21357812755806066, -4.404783622174927
0.21826636718498477, -4.315421776291343
0.2221706127391746, -4.247086247086248
0.2253077122307891, -4.160352690787473
0.22843807251834009, -4.089388871997567
0.23236028928336616, -3.9790007094354927
0.23628924525245593, -3.8528428093645477
0.2402092156161275, -3.747711225972097
0.24257692264381225, -3.647836221749266
0.24650363221154747, -3.5269349008479445
0.24965308691061194, -3.4112901591162466
0.25280703441238556, -3.2851322590453034
0.25596098191415917, -3.1589743589743584
0.2585937643016796, -3.0433296172426605
0.2606851639627559, -2.9855072463768124
0.26228235532583355, -2.8751190838147362
0.26491513771335395, -2.7594743420830365
0.2670065373744303, -2.7016519712171885
0.268603728737508, -2.5912638086551123
0.2709725589658699, -2.4887605148474705
0.2733481283982956, -2.3704874835309617
0.27571695862665757, -2.26798418972332
0.27730741078567156, -2.1733657646701126
0.2796812954170813, -2.059035167730819
0.2820518104464592, -1.952589439545961
0.2839062147646317, -1.8448295665686976
0.28599761442570804, -1.7870071957028477
0.2868096885153741, -1.7002736394040738
0.2886640928335465, -1.5925137664268103
0.2907554924946229, -1.5346913955609605
0.29183151874344737, -1.4348163913381304
0.29392291840452367, -1.3769940204722815
0.2947349924941897, -1.2902604641735076
0.29658939681236224, -1.182500591196244
0.29868079647343854, -1.1246782203303942
0.2994928705631046, -1.0379446640316203
0.30107995312008684, -0.9512111077328465
0.30293548063893655, -0.8408229451707712
0.3050291267013674, -0.7777439951352996
0.3061051529501919, -0.6778689909124695
0.30819655261126827, -0.6200466200466197
0.3090086267009343, -0.5333130637478467
0.3105990788599483, -0.43869463869463843
0.31245123677676623, -0.33619134488699753
0.3145448828391971, -0.27311239485152505
0.3153569569288632, -0.18637883855275206
0.31721136124703564, -0.07861896557548764
0.319302760908112, -0.020796594709638683
0.32011483499777804, 0.0659369615891352
0.3219692393159505, 0.17369683456639962
0.32406063897702686, 0.23151920543224858
0.3248727130666929, 0.31825276173102246
0.32646316522570695, 0.41287118678422985
0.3283153231425249, 0.5153744805918716
0.33040896920495577, 0.5784534306273432
0.3312210432946218, 0.6651869869261171
0.3330754476127943, 0.7729468599033815
0.33516684727387064, 0.8307692307692305
0.3359789213635367, 0.9175027870680044
0.3375693735225507, 1.0121212121212118
0.3394215314393686, 1.1146245059288535
0.3415151775017995, 1.1777034559643251
0.34259120375062396, 1.2775784601871552
0.34468260341170026, 1.335400831053005
0.34549467750136637, 1.4221343873517789
0.34734908181953883, 1.5298942603290424
0.34944048148061513, 1.5877166311948923
0.35051650772943965, 1.6875916354177223
0.352607907390516, 1.7454140062835712
0.3536839336393405, 1.8452890105064013
0.3557753333004168, 1.903111381372251
0.3568513595492413, 2.002986385595081
0.35894275921031765, 2.06080875646093
0.3600187854591421, 2.1606837606837606
0.3621101851202184, 2.2185061315496095
0.36370737648329615, 2.3288942941116852
0.36607620671165814, 2.431397587919327
0.3684517761440837, 2.5496706192358367
0.3708206063724457, 2.652173913043478
0.37319617580487136, 2.7704469443599877
0.3763501233066449, 2.8966048444309314
