x,temp
0.003334481941722478, 301.76162587751605
0.008863739151034833, 301.76162587751605
0.01439299636034716, 301.76162587751605
0.019922253569659515, 301.76162587751605
0.025451510778971842, 301.76162587751605
0.030980767988284197, 301.76162587751605
0.036510025197596524, 301.76162587751605
0.04203928240690888, 301.76162587751605
0.047568539616221206, 301.76162587751605
0.05309779682553356, 301.76162587751605
0.05862705403484589, 302.33769255993184
0.06415631124415824, 302.66687352131225
0.06968556845347057, 302.66687352131225
0.07521482566278292, 302.66687352131225
0.08074408287209525, 302.66687352131225
0.0862733400814076, 302.66687352131225
0.09180259729071993, 302.66687352131225
0.09733185450003229, 302.66687352131225
0.10286111170934462, 302.66687352131225
0.10839036891865694, 302.66687352131225
0.1139196261279693, 302.66687352131225
0.11944888333728165, 302.8314640020026
0.12497814054659401, 303.5721211651087
0.1305073977559063, 303.98359736683415
0.13603665496521866, 305.30032121235604
0.14156591217453102, 307.0285212596034
0.14709516938384337, 309.57967371030236
0.15262442659315567, 313.61214048721286
0.15815368380246803, 319.61969303240676
0.16368294101178038, 328.4252837493343
0.16921219822109274, 342.4154746080044
0.17423879568410394, 360.5021396527427
0.17891353132470433, 381.15184423845153
0.18162789395473045, 399.8904704650349
0.18429199061012635, 421.88798820928514
0.1865539594684814, 444.903909552806
0.1885645984536859, 468.66666020245884
0.1909270992613012, 494.39832447736853
0.19239737901923198, 517.8895008338827
0.1936540283849848, 541.76540743901
0.1950991751556005, 566.7728735988828
0.19602071802381926, 585.4058876003567
0.19716781334230127, 609.6850936365345
0.19874345831628365, 640.2110887018578
0.1997487778088859, 665.5580227281541
0.20073614516769162, 690.6301494340123
0.20169658432580273, 715.233487181476
0.20273960329937757, 742.5267036419345
0.20361646530125843, 772.0880683654605
0.2046497103353218, 803.6309195981848
0.20581496701992902, 840.0547929749341
0.20686141321904672, 874.059186285537
0.2073425304047921, 900.0009973348995
0.20816832855942968, 929.3698173214907
0.2092574246764154, 959.4743306312946
0.20967630779833302, 986.4305938021175
0.21017896754463417, 1007.85478803863
0.21017896754463417, 1026.8649885583523
0.21017896754463417, 1046.780436721871
0.21193827665668807, 1072.4183432051018
0.2126922662761398, 1115.8508319435286
0.2131949260224409, 1143.189310786177
0.21344625589559146, 1095.6638094868713
0.2138860831736049, 1165.8205018810845
0.21438874291990606, 1191.5069037738044
0.21489140266620715, 1217.5327735329479
0.2153940624125083, 1243.3323313811425
0.21589672215880945, 1269.69766900671
0.21639938190511054, 1295.610382810379
0.21689306558451343, 1320.5531884242664
0.21735583170015577, 1347.6244036768412
0.217718863739151, 1373.2730869177365
0.21828435595373974, 1397.7902106038864
0.2187870157000409, 1426.1923554279952
0.21942232176828258, 1453.7395441440744
0.21992498151458373, 1482.7074687455558
0.22042764126088482, 1511.6753933470375
0.22093030100718597, 1540.643317948519
0.22143296075348706, 1569.6112425500007
0.2218029741778476, 1599.8867470814102
0.2224382802460893, 1627.9494240390954
0.22294093999239045, 1657.3196809267088
0.22344359973869155, 1686.7905208858551
0.22393030203272918, 1713.3013447398896
0.22433721706544907, 1739.998965726771
0.22483987681175022, 1769.4698056859172
0.22528668547512898, 1801.1534732187877
0.22579070919389232, 1832.6862661443588
0.2259289298559215, 1860.054919908467
0.22902870803092623, 1907.2637008881823
0.22966963151207104, 1887.6046232013343
