#DataThief /Users/mhenryde/Desktop/dhit/movahed_jfm_data/movahed_jfm_mach.png Tuesday 3-Jan-2017 1:56:38 PM
-2.1054e-3, 0.1001
6.353e-3, 0.1001
0.0148, 0.1
0.0233, 0.1
0.0317, 0.1
0.0402, 0.0999
0.0486, 0.0999
0.0571, 0.0998
0.0655, 0.0998
0.074, 0.0997
0.0824, 0.0997
0.0909, 0.0997
0.0993, 0.0996
0.1078, 0.0996
0.1163, 0.0996
0.1247, 0.0995
0.1332, 0.0995
0.1416, 0.0994
0.1501, 0.0994
0.1585, 0.0994
0.167, 0.0993
0.1754, 0.0993
0.1839, 0.0992
0.1923, 0.0992
0.2008, 0.0992
0.2092, 0.0991
0.2177, 0.0991
0.2262, 0.0991
0.2346, 0.099
0.2431, 0.099
0.2515, 0.0989
0.26, 0.0989
0.2684, 0.0989
0.2769, 0.0988
0.2852, 0.0988
0.2938, 0.0987
0.3022, 0.0987
0.3107, 0.0987
0.3191, 0.0986
0.3276, 0.0986
0.336, 0.0985
0.3445, 0.0985
0.353, 0.0985
0.3614, 0.0984
0.3699, 0.0984
0.3783, 0.0984
0.3868, 0.0983
0.3952, 0.0983
0.4037, 0.0983
0.4037, 0.0982
0.4121, 0.0982
0.4205, 0.0982
0.429, 0.0982
0.4375, 0.0982
0.4459, 0.0981
0.4544, 0.0981
0.4628, 0.0981
0.4713, 0.098
0.4798, 0.098
0.4882, 0.098
0.4967, 0.098
0.5051, 0.098
0.5135, 0.098
0.5135, 0.0979
0.522, 0.0977
0.5305, 0.0977
0.5389, 0.0977
0.5474, 0.0976
0.5558, 0.0975
0.5643, 0.0974
0.5727, 0.0974
0.5812, 0.0973
0.5896, 0.0973
0.5981, 0.0972
0.6065, 0.0971
0.615, 0.0971
0.6234, 0.097
0.6319, 0.097
0.6402, 0.097
0.6488, 0.0969
0.6573, 0.0969
0.6657, 0.0968
0.6742, 0.0968
0.6741, 0.0967
0.6825, 0.0967
0.6909, 0.0966
0.6995, 0.0966
0.708, 0.0966
0.7164, 0.0965
0.7248, 0.0965
0.7332, 0.0964
0.7418, 0.0964
0.7418, 0.0963
0.7502, 0.0963
0.7587, 0.0962
0.7671, 0.0962
0.7755, 0.0962
0.784, 0.0961
0.7925, 0.096
0.8009, 0.096
0.8094, 0.0959
0.8178, 0.0958
0.8263, 0.0957
0.8347, 0.0957
0.8432, 0.0956
0.8516, 0.0955
0.8601, 0.0954
0.8685, 0.0954
0.877, 0.0954
0.8854, 0.0953
0.8939, 0.0952
0.8939, 0.0951
0.9022, 0.0951
0.9022, 0.095
0.9106, 0.0949
0.9192, 0.0948
0.9277, 0.0948
0.9276, 0.0947
0.9361, 0.0947
0.9445, 0.0946
0.9529, 0.0945
0.9614, 0.0945
0.9614, 0.0944
0.9699, 0.0943
0.9783, 0.0943
0.9868, 0.0942
0.9952, 0.0941
1.0037, 0.094
1.0121, 0.094
1.0206, 0.0939
1.029, 0.0937
1.0375, 0.0937
1.0459, 0.0937
1.0544, 0.0936
1.0544, 0.0935
1.0628, 0.0935
1.0713, 0.0934
1.0796, 0.0934
1.0796, 0.0933
1.0882, 0.0932
1.0966, 0.0932
1.1051, 0.0931
1.1135, 0.0931
1.1219, 0.093
1.1304, 0.0929
1.1389, 0.0928
1.1473, 0.0928
1.1558, 0.0927
1.1642, 0.0926
1.1727, 0.0925
1.1811, 0.0924
1.1895, 0.0923
1.1895, 0.0922
1.198, 0.0921
1.198, 0.092
1.2064, 0.0919
1.2149, 0.0918
1.2233, 0.0917
1.2318, 0.0916
1.2402, 0.0916
1.2402, 0.0915
1.2486, 0.0914
1.257, 0.0914
1.2655, 0.0913
1.2655, 0.0912
1.274, 0.0912
1.2824, 0.0911
1.2909, 0.091
1.2993, 0.0909
1.3078, 0.0908
1.3162, 0.0908
1.3162, 0.0907
1.3247, 0.0906
1.3331, 0.0906
1.3416, 0.0905
1.3416, 0.0904
1.35, 0.0903
1.3585, 0.0903
1.3585, 0.0902
1.3669, 0.0901
1.3754, 0.0901
1.3838, 0.0901
1.3838, 0.09
1.3923, 0.09
1.4007, 0.0899
1.4091, 0.0898
1.4176, 0.0897
1.426, 0.0896
1.426, 0.0895
1.426, 0.0894
1.426, 0.0893
1.4344, 0.0892
1.4429, 0.0891
1.4513, 0.089
1.4598, 0.0889
1.4682, 0.0888
1.4767, 0.0887
1.4851, 0.0887
1.4851, 0.0886
1.4936, 0.0886
1.502, 0.0885
1.5105, 0.0884
1.5189, 0.0883
1.5274, 0.0882
1.5274, 0.0881
1.5358, 0.0881
1.5443, 0.088
1.5443, 0.0879
1.5527, 0.0878
1.5612, 0.0878
1.5611, 0.0877
1.5695, 0.0876
1.5779, 0.0875
1.5865, 0.0875
1.5949, 0.0874
1.5949, 0.0873
1.6034, 0.0873
1.6118, 0.0872
1.6118, 0.0871
1.6202, 0.087
1.6287, 0.087
1.6287, 0.0869
1.6371, 0.0868
1.6456, 0.0867
1.654, 0.0866
1.6625, 0.0865
1.6625, 0.0864
1.6625, 0.0863
1.6623, 0.0862
1.6709, 0.0861
1.6793, 0.086
1.6878, 0.0859
1.6962, 0.0858
1.7046, 0.0857
1.713, 0.0856
1.7216, 0.0855
1.7216, 0.0854
1.73, 0.0853
1.7385, 0.0852
1.7469, 0.0851
1.7553, 0.085
1.7553, 0.0849
1.7638, 0.0849
1.7638, 0.0849
1.7722, 0.0848
1.7807, 0.0847
1.7807, 0.0846
1.7891, 0.0846
1.7976, 0.0845
1.7976, 0.0844
1.806, 0.0843
1.8145, 0.0843
1.8144, 0.0842
1.8229, 0.0841
1.8313, 0.084
1.8397, 0.0839
1.8397, 0.0838
1.8481, 0.0836
1.8567, 0.0836
1.8567, 0.0836
1.8651, 0.0835
1.8736, 0.0834
1.882, 0.0833
1.8904, 0.0832
1.8904, 0.0831
1.8989, 0.0831
1.9073, 0.083
1.9073, 0.0829
1.9158, 0.0828
1.9242, 0.0828
1.9242, 0.0827
1.9242, 0.0826
1.9327, 0.0825
1.9411, 0.0824
1.9495, 0.0823
1.958, 0.0823
1.958, 0.0822
1.9664, 0.0821
1.9748, 0.082
1.9832, 0.0819
1.9918, 0.0818
2.0002, 0.0817
2.0002, 0.0816
2.0086, 0.0815
2.0086, 0.0814
2.0171, 0.0813
2.0255, 0.0812
2.034, 0.0811
2.0424, 0.081
2.0424, 0.0809
2.0509, 0.0809
2.0593, 0.0808
2.0678, 0.0807
2.0677, 0.0806
2.0762, 0.0806
2.0847, 0.0805
2.0846, 0.0804
2.0931, 0.0804
2.1015, 0.0803
2.1015, 0.0802
2.11, 0.0801
2.1184, 0.0801
2.1184, 0.08
2.1269, 0.0799
2.1353, 0.0799
2.1353, 0.0798
2.1438, 0.0796
2.1522, 0.0796
2.1607, 0.0796
2.1607, 0.0796
2.1691, 0.0795
2.1775, 0.0794
2.186, 0.0793
2.1944, 0.0792
2.1944, 0.0791
2.1944, 0.079
2.1944, 0.0789
2.1944, 0.0788
2.2028, 0.0787
2.2113, 0.0786
2.2197, 0.0785
2.2282, 0.0784
2.2282, 0.0783
2.2366, 0.0782
2.2451, 0.0781
2.2535, 0.078
2.2619, 0.0779
2.2704, 0.0778
2.2704, 0.0777
2.2788, 0.0777
2.2788, 0.0776
2.2873, 0.0775
2.2957, 0.0774
2.2957, 0.0773
2.3042, 0.0773
2.3126, 0.0772
2.3126, 0.0771
2.321, 0.0771
2.3295, 0.0771
2.3295, 0.077
2.3378, 0.0769
2.3464, 0.0768
2.3548, 0.0767
2.3548, 0.0766
2.3633, 0.0765
2.3717, 0.0765
2.3717, 0.0764
2.3801, 0.0763
2.3886, 0.0762
2.3971, 0.0761
2.4055, 0.076
2.4055, 0.0759
2.4139, 0.0759
2.4224, 0.0758
2.4224, 0.0757
2.4308, 0.0756
2.4393, 0.0756
2.4393, 0.0755
2.4477, 0.0754
2.4477, 0.0753
2.4477, 0.0752
2.4477, 0.0751
2.4561, 0.075
2.4646, 0.0749
2.4729, 0.0748
2.4729, 0.0747
2.4815, 0.0746
2.4899, 0.0745
2.4983, 0.0745
2.4983, 0.0744
