#DataThief /Users/mhenryde/Desktop/dhit/movahed_jfm_data/movahed_jfm_enstrophy.png Tuesday 3-Jan-2017 1:40:44 PM
0.0326, 15.1373
0.041, 15.1374
0.0493, 15.1374
0.0579, 15.1374
0.0663, 15.1375
0.0748, 15.0605
0.0832, 15.0605
0.0916, 15.0605
0.1001, 15.0606
0.1085, 15.0606
0.1169, 15.1377
0.1254, 15.1377
0.1338, 15.2147
0.1423, 15.2918
0.1507, 15.2919
0.1591, 15.3689
0.1676, 15.369
0.176, 15.446
0.1844, 15.5231
0.1929, 15.6002
0.2013, 15.6772
0.2097, 15.7543
0.2182, 15.8314
0.2266, 15.9083
0.2349, 15.9855
0.2435, 16.0626
0.2519, 16.1396
0.2603, 16.2167
0.2688, 16.2938
0.2772, 16.3708
0.2772, 16.4479
0.2856, 16.4479
0.2856, 16.5249
0.294, 16.6019
0.3025, 16.6791
0.3025, 16.7561
0.3109, 16.7561
0.3109, 16.8332
0.3193, 16.9102
0.3193, 16.9872
0.3277, 17.0643
0.3362, 17.1414
0.3362, 17.2184
0.3446, 17.2955
0.3446, 17.3725
0.353, 17.4496
0.3615, 17.5267
0.3615, 17.6037
0.3699, 17.6808
0.3699, 17.7578
0.3699, 17.8348
0.3783, 17.9119
0.3783, 17.9889
0.3868, 18.066
0.3952, 18.1431
0.3952, 18.2201
0.4036, 18.2972
0.4036, 18.3742
0.412, 18.4513
0.412, 18.5283
0.4205, 18.5283
0.4205, 18.6054
0.4205, 18.6824
0.4289, 18.7595
0.4289, 18.8365
0.4373, 18.9136
0.4458, 18.9906
0.4457, 19.0677
0.4542, 19.1447
0.4542, 19.2218
0.4626, 19.2988
0.4626, 19.3759
0.471, 19.4529
0.4795, 19.53
0.4795, 19.607
0.4879, 19.6841
0.4963, 19.7612
0.4963, 19.8382
0.5048, 19.9153
0.5047, 19.9923
0.5131, 20.0694
0.5131, 20.1464
0.5215, 20.1464
0.5215, 20.2235
0.53, 20.3005
0.53, 20.3776
0.5385, 20.4546
0.5469, 20.5316
0.5469, 20.6088
0.5553, 20.6088
0.5638, 20.6858
0.5638, 20.7629
0.5722, 20.8399
0.5806, 20.8399
0.5806, 20.917
0.5891, 20.9941
0.5891, 21.0711
0.5975, 21.1482
0.5975, 21.2252
0.6059, 21.3023
0.6143, 21.3794
0.6143, 21.4564
0.6228, 21.5335
0.6228, 21.6105
0.6312, 21.6876
0.6312, 21.7646
0.6396, 21.7646
0.6396, 21.8417
0.6481, 21.9186
0.648, 21.9958
0.6564, 21.9958
0.6564, 22.0728
0.6649, 22.1499
0.6649, 22.2269
0.6733, 22.304
0.6818, 22.3811
0.6902, 22.4581
0.6902, 22.5352
0.6985, 22.6122
0.7071, 22.6893
0.7071, 22.7663
0.7155, 22.7664
0.7155, 22.8434
0.7239, 22.9205
0.7324, 22.9975
0.7324, 23.0746
0.7408, 23.0746
0.7408, 23.1516
0.7492, 23.2287
0.7576, 23.3058
0.7576, 23.3828
0.7661, 23.3828
0.7661, 23.4599
0.7745, 23.5369
0.7829, 23.6139
0.7913, 23.6139
0.7913, 23.6911
0.7997, 23.7681
0.8082, 23.7682
0.8167, 23.8452
0.8167, 23.9223
0.8251, 23.9223
0.8335, 23.9994
0.842, 24.0764
0.8504, 24.0765
0.8504, 24.1535
0.8588, 24.2306
0.8673, 24.2306
0.8757, 24.3077
0.8757, 24.3847
0.8841, 24.3847
0.8925, 24.4618
0.901, 24.5389
0.9094, 24.6159
0.9179, 24.616
0.9263, 24.693
0.9348, 24.6931
0.9432, 24.7701
0.9516, 24.8472
0.9601, 24.8472
0.9685, 24.9243
0.9769, 24.9243
