VARIABLES = "X" "temp" "u" "rho" "H2" "H" "AR" "N2" "HE" "O" "OH" "HCO" "HO2" "H2O" "CO" "O2" "H2O2" "CO2"
ZONE I=2403, F=POINT
0.0941422 100 4.25818 0.251988 0.295775 3.12054e-25 5.23612e-16 0.556338 5.22932e-15 1.30703e-15 7.81481e-16 8.5612e-35 2.24248e-14 1.6095e-15 1.46762e-15 0.147887 6.77786e-16 4.75284e-16
0.0984271 100 4.25818 0.251988 0.295775 3.05689e-25 5.23612e-16 0.556338 5.22932e-15 1.30701e-15 7.65541e-16 8.38657e-35 2.24348e-14 1.62546e-15 1.46762e-15 0.147887 6.80682e-16 4.75284e-16
0.102712 100 4.25818 0.251988 0.295775 2.99454e-25 5.23612e-16 0.556338 5.22932e-15 1.307e-15 7.49926e-16 8.21551e-35 2.24445e-14 1.64109e-15 1.46762e-15 0.147887 6.83581e-16 4.75284e-16
0.106997 100 4.25818 0.251988 0.295775 2.93346e-25 5.23612e-16 0.556338 5.22932e-15 1.30698e-15 7.3463e-16 8.04794e-35 2.24539e-14 1.6564e-15 1.46762e-15 0.147887 6.86481e-16 4.75284e-16
0.111282 100 4.25818 0.251988 0.295775 2.87363e-25 5.23612e-16 0.556338 5.22932e-15 1.30697e-15 7.19647e-16 7.8838e-35 2.2463e-14 1.6714e-15 1.46762e-15 0.147887 6.89385e-16 4.75284e-16
0.115567 100 4.25818 0.251988 0.295775 2.81502e-25 5.23612e-16 0.556338 5.22932e-15 1.30695e-15 7.04969e-16 7.72301e-35 2.24717e-14 1.6861e-15 1.46762e-15 0.147887 6.9229e-16 4.75284e-16
0.119852 100 4.25818 0.251988 0.295775 2.75761e-25 5.23612e-16 0.556338 5.22932e-15 1.30694e-15 6.90591e-16 7.5655e-35 2.24802e-14 1.70049e-15 1.46762e-15 0.147887 6.95198e-16 4.75284e-16
0.124137 100 4.25818 0.251988 0.295775 2.70137e-25 5.23612e-16 0.556338 5.22932e-15 1.30693e-15 6.76507e-16 7.4112e-35 2.24883e-14 1.71459e-15 1.46762e-15 0.147887 6.98108e-16 4.75284e-16
0.128422 100 4.25818 0.251988 0.295775 2.64628e-25 5.23612e-16 0.556338 5.22932e-15 1.30691e-15 6.6271e-16 7.26005e-35 2.24962e-14 1.72841e-15 1.46762e-15 0.147887 7.01019e-16 4.75284e-16
0.132707 100 4.25818 0.251988 0.295775 2.59231e-25 5.23612e-16 0.556338 5.22932e-15 1.30689e-15 6.49195e-16 7.112e-35 2.25038e-14 1.74194e-15 1.46762e-15 0.147887 7.03934e-16 4.75284e-16
0.136992 100 4.25818 0.251988 0.295775 2.53944e-25 5.23612e-16 0.556338 5.22932e-15 1.30688e-15 6.35956e-16 6.96696e-35 2.25111e-14 1.75519e-15 1.46762e-15 0.147887 7.06849e-16 4.75284e-16
0.141277 100 4.25818 0.251988 0.295775 2.48766e-25 5.23612e-16 0.556338 5.22932e-15 1.30687e-15 6.22987e-16 6.82488e-35 2.25181e-14 1.76818e-15 1.46762e-15 0.147887 7.09767e-16 4.75284e-16
0.145562 100 4.25818 0.251988 0.295775 2.43693e-25 5.23612e-16 0.556338 5.22932e-15 1.30685e-15 6.10283e-16 6.68571e-35 2.25249e-14 1.7809e-15 1.46762e-15 0.147887 7.12686e-16 4.75284e-16
0.149847 100 4.25818 0.251988 0.295775 2.38724e-25 5.23612e-16 0.556338 5.22932e-15 1.30684e-15 5.97838e-16 6.54938e-35 2.25314e-14 1.79336e-15 1.46762e-15 0.147887 7.15607e-16 4.75284e-16
0.154132 100 4.25818 0.251988 0.295775 2.33856e-25 5.23612e-16 0.556338 5.22932e-15 1.30682e-15 5.85647e-16 6.41582e-35 2.25377e-14 1.80557e-15 1.46762e-15 0.147887 7.18529e-16 4.75284e-16
0.158417 100 4.25818 0.251988 0.295775 2.29087e-25 5.23612e-16 0.556338 5.22932e-15 1.30681e-15 5.73705e-16 6.285e-35 2.25437e-14 1.81753e-15 1.46762e-15 0.147887 7.21453e-16 4.75284e-16
0.162702 100 4.25818 0.251988 0.295775 2.24416e-25 5.23612e-16 0.556338 5.22932e-15 1.30679e-15 5.62007e-16 6.15684e-35 2.25494e-14 1.82924e-15 1.46762e-15 0.147887 7.24379e-16 4.75284e-16
